run_id,target_mph,encounter_distance_m,walker_speed_mps,walker_side,walker_cross,walker_startup_s,trigger_ttc_s,trigger_delay_s,braking_ramp_up_per_s,brake_headway_s,brake_profile,weather_preset,sun_altitude_deg,cloudiness,sim_seconds,random_seed,hazard_triggered,collision_detected,outcome,min_ped_distance_m,min_ttc_s,max_jerk_mps3,mean_jerk_mps3,ego_speed_at_trigger_mph,ego_speed_at_trigger_mps,ego_dist_at_trigger_m,trigger_time_s,time_to_stop_s,error
run_0128,22.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.316,1.127,289.12,8.63,21.97,9.822,98.5,11.26,1.06,
run_0129,22.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.601,1.160,279.99,8.82,21.97,9.822,98.5,11.26,1.00,
run_0130,22.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.835,1.186,269.43,8.68,21.97,9.822,98.5,11.26,0.98,
run_0131,22.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.835,1.186,269.43,8.68,21.97,9.822,98.5,11.26,0.98,
run_0132,22.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.912,0.961,288.81,8.64,21.97,9.822,98.5,11.26,1.28,
run_0133,22.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.912,0.961,288.81,8.64,21.97,9.822,98.5,11.26,1.28,
run_0134,22.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,5.888,1.066,278.46,8.57,21.97,9.822,98.5,11.26,1.10,
run_0135,22.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,6.324,1.131,287.27,8.64,21.97,9.822,98.5,11.26,1.06,
run_0136,22.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,9.515,1.661,283.14,8.61,21.96,9.819,94.6,10.86,1.20,
run_0137,22.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.150,1.674,277.12,9.60,21.96,9.819,94.6,10.86,1.10,
run_0138,22.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,10.624,1.674,270.12,8.66,21.96,9.819,94.6,10.86,1.04,
run_0139,22.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,10.624,1.674,270.12,8.66,21.96,9.819,94.6,10.86,1.04,
run_0140,22.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.944,1.648,288.68,8.65,21.96,9.819,94.6,10.86,1.30,
run_0141,22.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.944,1.648,288.68,8.65,21.96,9.819,94.6,10.86,1.30,
run_0142,22.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,8.493,1.589,289.24,8.54,21.96,9.819,94.6,10.86,1.36,
run_0143,22.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,9.647,1.667,282.22,8.62,21.96,9.819,94.6,10.86,1.18,
run_0144,22.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.975,1.877,301.02,8.61,21.95,9.813,90.6,10.46,1.24,
run_0145,22.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,12.003,1.893,279.02,8.67,21.95,9.813,90.6,10.46,1.08,
run_0146,22.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,12.760,1.894,269.90,8.69,21.95,9.813,90.6,10.46,0.98,
run_0147,22.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,12.760,1.894,269.90,8.69,21.95,9.813,90.6,10.46,0.98,
run_0148,22.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.773,1.877,288.94,8.64,21.95,9.813,90.6,10.46,1.28,
run_0149,22.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.792,1.881,288.99,8.65,21.95,9.813,90.6,10.46,1.28,
run_0150,22.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,9.562,1.798,293.27,8.51,21.95,9.813,90.6,10.46,1.44,
run_0151,22.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,11.241,1.885,285.31,8.63,21.95,9.813,90.6,10.46,1.20,
run_0152,22.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,14.932,2.575,320.39,8.52,21.93,9.805,85.7,9.96,1.64,
run_0153,22.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,17.377,2.577,285.47,8.63,21.93,9.805,85.7,9.96,1.26,
run_0154,22.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,18.355,2.577,272.89,8.57,21.93,9.805,85.7,9.96,1.10,
run_0155,22.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,18.355,2.577,272.89,8.57,21.93,9.805,85.7,9.96,1.10,
run_0156,22.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,14.932,2.575,320.39,8.52,21.93,9.805,85.7,9.96,1.64,
run_0157,22.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,17.039,2.577,288.93,8.63,21.93,9.805,85.7,9.96,1.32,
run_0158,22.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.246,47.31,5.62,21.93,9.805,85.7,9.96,,
run_0159,22.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,16.106,2.577,295.34,8.56,21.93,9.805,85.7,9.96,1.46,
run_0160,28.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.620,0.354,307.74,11.93,27.62,12.349,38.0,4.44,1.28,
run_0161,28.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.620,0.356,304.79,11.95,27.62,12.349,38.0,4.44,1.28,
run_0162,28.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,True,collision,2.621,0.358,301.97,11.98,27.62,12.349,38.0,4.44,1.28,
run_0163,28.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,True,collision,2.621,0.358,301.97,11.98,27.62,12.349,38.0,4.44,1.28,
run_0164,28.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.609,0.322,306.97,11.77,27.62,12.349,38.0,4.44,1.38,
run_0165,28.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.609,0.322,306.97,11.77,27.62,12.349,38.0,4.44,1.38,
run_0166,28.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,True,collision,2.619,0.348,263.88,11.87,27.62,12.349,38.0,4.44,1.28,
run_0167,28.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,True,collision,2.620,0.354,307.62,11.93,27.62,12.349,38.0,4.44,1.28,
run_0168,28.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.713,1.019,299.90,11.59,27.59,12.333,33.0,4.04,1.38,
run_0169,28.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.104,1.083,297.67,11.70,27.59,12.333,33.0,4.04,1.34,
run_0170,28.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.568,1.142,269.28,11.79,27.59,12.333,33.0,4.04,1.28,
run_0171,28.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.568,1.142,269.28,11.79,27.59,12.333,33.0,4.04,1.28,
run_0172,28.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.115,0.793,285.36,11.65,27.59,12.333,33.0,4.04,1.58,
run_0173,28.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.115,0.793,285.36,11.65,27.59,12.333,33.0,4.04,1.58,
run_0174,28.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,4.990,0.910,289.86,11.41,27.59,12.333,33.0,4.04,1.46,
run_0175,28.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,5.739,1.026,294.44,11.62,27.59,12.333,33.0,4.04,1.38,
run_0176,28.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,7.443,1.331,278.26,11.66,27.60,12.339,28.1,3.64,1.46,
run_0177,28.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.224,1.402,288.16,11.79,27.60,12.339,28.1,3.64,1.38,
run_0178,28.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,8.834,1.431,306.65,11.85,27.60,12.339,28.1,3.64,1.30,
run_0179,28.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,8.834,1.431,306.65,11.85,27.60,12.339,28.1,3.64,1.30,
run_0180,28.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.014,1.172,289.36,11.77,27.60,12.339,28.1,3.64,1.66,
run_0181,28.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.014,1.172,289.36,11.77,27.60,12.339,28.1,3.64,1.66,
run_0182,28.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,6.502,1.180,280.73,11.48,27.60,12.339,28.1,3.64,1.56,
run_0183,28.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,7.596,1.346,277.82,11.70,27.60,12.339,28.1,3.64,1.44,
run_0184,28.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,12.217,2.031,291.08,11.77,27.43,12.263,23.4,3.26,1.74,
run_0185,28.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,14.155,2.050,282.19,11.90,27.43,12.263,23.4,3.26,1.50,
run_0186,28.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,15.698,2.050,269.35,11.95,27.43,12.263,23.4,3.26,1.30,
run_0187,28.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,15.698,2.050,269.35,11.95,27.43,12.263,23.4,3.26,1.30,
run_0188,28.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,12.218,2.031,291.07,11.77,27.43,12.263,23.4,3.26,1.74,
run_0189,28.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,12.896,2.046,289.43,11.88,27.43,12.263,23.4,3.26,1.66,
run_0190,28.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,10.219,1.933,296.40,11.56,27.43,12.263,23.4,3.26,2.00,
run_0191,28.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,12.840,2.043,289.13,11.84,27.43,12.263,23.4,3.26,1.66,
run_0192,28.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,10.651,2.552,41.74,3.74,29.27,13.087,14.3,2.52,,
run_0193,28.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,19.056,2.568,289.81,13.78,29.27,13.087,14.3,2.52,1.66,
run_0194,28.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,21.194,2.568,276.50,13.82,29.27,13.087,14.3,2.52,1.38,
run_0195,28.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,21.300,2.568,274.78,13.79,29.27,13.087,14.3,2.52,1.36,
run_0196,28.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,10.651,2.552,41.74,3.74,29.27,13.087,14.3,2.52,,
run_0197,28.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,18.726,2.568,289.95,13.71,29.27,13.087,14.3,2.52,1.70,
run_0198,28.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,9.581,2.529,41.74,3.58,29.27,13.087,14.3,2.52,,
run_0199,28.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,16.961,2.567,291.36,13.63,29.27,13.087,14.3,2.52,1.96,
run_0200,28.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.444,0.345,305.56,2.11,27.62,12.349,38.0,4.44,1.30,
run_0201,28.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.448,0.346,302.77,2.11,27.62,12.349,38.0,4.44,1.30,
run_0202,28.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,2.451,0.347,300.23,2.12,27.62,12.349,38.0,4.44,1.30,
run_0203,28.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,2.451,0.347,300.23,2.12,27.62,12.349,38.0,4.44,1.30,
run_0204,28.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.077,0.318,276.44,2.09,27.62,12.349,38.0,4.44,1.40,
run_0205,28.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.077,0.318,276.44,2.09,27.62,12.349,38.0,4.44,1.40,
run_0206,28.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,2.380,0.343,298.17,2.10,27.62,12.349,38.0,4.44,1.32,
run_0207,28.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,2.444,0.345,305.38,2.11,27.62,12.349,38.0,4.44,1.30,
run_0208,28.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.774,1.021,299.72,8.88,27.59,12.333,33.0,4.04,1.38,
run_0209,28.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.151,1.084,297.60,8.96,27.59,12.333,33.0,4.04,1.34,
run_0210,28.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.602,1.142,269.28,9.03,27.59,12.333,33.0,4.04,1.28,
run_0211,28.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.602,1.142,269.28,9.03,27.59,12.333,33.0,4.04,1.28,
run_0212,28.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.288,0.805,285.36,8.92,27.59,12.333,33.0,4.04,1.58,
run_0213,28.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.288,0.805,285.36,8.92,27.59,12.333,33.0,4.04,1.58,
run_0214,28.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,5.086,0.915,289.44,8.74,27.59,12.333,33.0,4.04,1.46,
run_0215,28.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,5.800,1.028,294.27,8.90,27.59,12.333,33.0,4.04,1.38,
run_0216,28.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,7.568,1.333,278.30,8.89,27.60,12.339,28.1,3.64,1.46,
run_0217,28.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.312,1.401,288.34,8.99,27.60,12.339,28.1,3.64,1.38,
run_0218,28.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,8.897,1.431,306.78,9.04,27.60,12.339,28.1,3.64,1.30,
run_0219,28.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,8.897,1.431,306.78,9.04,27.60,12.339,28.1,3.64,1.30,
run_0220,28.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.258,1.197,289.35,8.98,27.60,12.339,28.1,3.64,1.66,
run_0221,28.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.258,1.197,289.35,8.98,27.60,12.339,28.1,3.64,1.66,
run_0222,28.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,6.592,1.194,281.35,8.74,27.60,12.339,28.1,3.64,1.58,
run_0223,28.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,7.713,1.348,277.82,8.92,27.60,12.339,28.1,3.64,1.44,
run_0224,28.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,12.317,2.031,291.20,8.98,27.43,12.263,23.4,3.26,1.74,
run_0225,28.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,14.199,2.050,282.36,9.08,27.43,12.263,23.4,3.26,1.50,
run_0226,28.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,15.716,2.050,269.50,9.12,27.43,12.263,23.4,3.26,1.30,
run_0227,28.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,15.716,2.050,269.50,9.12,27.43,12.263,23.4,3.26,1.30,
run_0228,28.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,12.317,2.031,291.20,8.98,27.43,12.263,23.4,3.26,1.74,
run_0229,28.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,12.973,2.046,289.44,9.06,27.43,12.263,23.4,3.26,1.66,
run_0230,28.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,10.301,1.933,245.63,8.80,27.43,12.263,23.4,3.26,2.02,
run_0231,28.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,12.918,2.043,289.11,9.03,27.43,12.263,23.4,3.26,1.66,
run_0232,28.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.493,0.196,83.33,7.17,29.27,13.087,14.3,2.52,,
run_0233,28.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,19.001,2.568,292.07,10.47,29.27,13.087,14.3,2.52,1.70,
run_0234,28.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,21.137,2.568,277.71,10.55,29.27,13.087,14.3,2.52,1.40,
run_0235,28.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,21.545,2.568,302.78,10.44,29.27,13.087,14.3,2.52,1.34,
run_0236,28.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.493,0.196,83.33,7.17,29.27,13.087,14.3,2.52,,
run_0237,28.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,18.501,2.568,298.15,10.46,29.27,13.087,14.3,2.52,1.78,
run_0238,28.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.482,0.194,41.74,6.76,29.27,13.087,14.3,2.52,,
run_0239,28.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.201,71.90,7.45,29.27,13.087,14.3,2.52,,
run_0240,28.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.618,0.362,274.56,11.89,27.89,12.470,97.6,9.24,1.32,
run_0241,28.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.618,0.365,274.60,11.92,27.89,12.470,97.6,9.24,1.32,
run_0242,28.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,True,collision,2.618,0.367,274.76,11.96,27.89,12.470,97.6,9.24,1.32,
run_0243,28.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,True,collision,2.618,0.367,274.76,11.96,27.89,12.470,97.6,9.24,1.32,
run_0244,28.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.607,0.327,258.55,11.70,27.89,12.470,97.6,9.24,1.42,
run_0245,28.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.607,0.327,258.55,11.70,27.89,12.470,97.6,9.24,1.42,
run_0246,28.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,True,collision,2.617,0.356,282.29,11.84,27.89,12.470,97.6,9.24,1.36,
run_0247,28.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,True,collision,2.618,0.362,274.61,11.89,27.89,12.470,97.6,9.24,1.32,
run_0248,28.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.853,0.884,301.07,11.59,27.87,12.461,92.8,8.86,1.42,
run_0249,28.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.197,0.935,305.55,11.70,27.87,12.461,92.8,8.86,1.38,
run_0250,28.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,5.524,0.982,269.14,11.79,27.87,12.461,92.8,8.86,1.34,
run_0251,28.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,5.524,0.982,269.14,11.79,27.87,12.461,92.8,8.86,1.34,
run_0252,28.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,3.628,0.683,278.76,11.67,27.87,12.461,92.8,8.86,1.56,
run_0253,28.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,3.628,0.683,278.76,11.67,27.87,12.461,92.8,8.86,1.56,
run_0254,28.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,4.398,0.804,271.73,11.39,27.87,12.461,92.8,8.86,1.46,
run_0255,28.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,4.970,0.894,271.34,11.60,27.87,12.461,92.8,8.86,1.40,
